Anime,Recommendation,Agree Votes
9021,5289,0
9021,3754,0
9021,2416,0
9022,13748,0
9022,2545,0
9022,2418,0
9022,5281,0
9022,9024,0
9022,5592,0
9022,6481,0
9022,4950,0
9022,9028,0
9022,9027,0
9023,6127,0
9023,7351,0
9023,4387,0
9023,13307,0
9023,3131,0
9023,2348,0
9023,5289,0
9023,3754,0
9023,2416,0
9023,8165,0
9024,5281,0
9024,5592,0
9024,6481,0
9024,4950,0
9024,9028,0
9024,9027,0
9024,9026,0
9024,4384,0
9024,13303,0
9024,9018,0
9025,11987,0
9025,6629,0
9025,5289,0
9025,3754,0
9025,2416,0
9025,8165,0
9025,5281,0
9025,9024,0
9025,5592,0
9025,6481,0
9026,5281,0
9026,9024,0
9026,5592,0
9026,6481,0
9026,4950,0
9026,9028,0
9026,9027,0
9026,4384,0
9026,13303,0
9026,9018,0
9027,5281,0
9027,9024,0
9027,5592,0
9027,6481,0
9027,4950,0
9027,9028,0
9027,9026,0
9027,4384,0
9027,13303,0
9027,9018,0
9028,5281,0
9028,9024,0
9028,5592,0
9028,6481,0
9028,4950,0
9028,9027,0
9028,9026,0
9028,4384,0
9028,13303,0
9028,9018,0
9029,7688,0
9029,3718,0
9029,2716,0
9029,15174,0
9029,2870,0
9029,6068,0
9029,2842,0
9029,5219,0
9029,1253,0
9029,3683,0
903,1266,1
903,1103,0
903,16022,0
903,12452,0
903,3361,0
903,6841,0
903,2496,0
903,5930,0
903,2989,0
903,5339,0
9030,1065,1
9030,7343,0
9030,14911,0
9030,2061,0
9030,1410,0
9030,4522,0
9030,5711,0
9030,16255,0
9030,4196,0
9030,15172,0
9031,12179,1
9031,6440,0
9031,7752,0
9031,5375,0
9031,5750,0
9031,16247,0
9031,14911,0
9031,5566,0
9031,15870,0
9031,14378,0
9032,14770,0
9032,10855,0
9032,8978,0
9032,15858,0
9032,15857,0
9032,10341,0
9032,15175,0
9032,15262,0
9032,15640,0
9032,10860,0
9033,4840,1
9033,8184,0
9033,833,0
9033,2772,0
9033,1805,0
9033,1353,0
9033,15159,0
9033,11615,0
9033,3017,0
9033,11571,0
9034,12679,1
9034,8768,0
9034,5433,0
9034,7354,0
9034,2493,0
9034,9950,0
9034,2702,0
9034,200,0
9034,7017,0
9034,5851,0
9036,973,1
9036,14732,0
9036,731,0
9036,16144,0
9036,5916,0
9036,1129,0
9036,14298,0
9036,6930,0
9036,523,0
9036,8894,0
9037,6159,0
9037,6167,0
9037,10549,0
9037,10550,0
9037,10551,0
9037,12148,0
9037,13817,0
9037,12159,0
9037,6160,0
9037,6152,0
9038,6167,0
9038,10549,0
9038,10550,0
9038,10551,0
9038,12148,0
9038,13817,0
9038,12159,0
9038,11202,0
9038,6153,0
9038,6162,0
9039,10549,0
9039,10550,0
9039,10551,0
9039,6167,0
9039,11486,0
9039,6823,0
9039,4584,0
9039,11013,0
9039,5294,0
9039,10159,0
904,2006,2
904,652,1
904,1046,1
904,540,1
904,59,1
904,1017,1
904,1069,1
904,620,1
904,2363,1
904,2286,1
904,998,1
904,2006,2
904,652,1
904,1046,1
904,540,1
904,59,1
904,1017,1
904,1069,1
904,620,1
904,2363,1
904,2286,1
9040,5120,1
9040,8649,1
9040,14925,1
9040,14179,0
9040,8386,0
9040,5621,0
9040,13612,0
9040,11859,0
9040,4790,0
9040,12949,0
9041,7577,1
9041,5331,1
9041,6502,1
9041,14635,1
9041,15201,1
9041,2108,0
9041,1568,0
9041,5528,0
9041,5679,0
9041,3088,0
9042,3977,10
9042,12176,5
9042,4417,3
9042,9174,2
9042,6779,2
9042,9458,1
9042,5377,1
9042,12625,1
9042,5200,1
9042,15975,0
9043,646,4
9043,9859,2
9043,5900,1
9043,9096,1
9043,8307,1
9043,83,1
9043,61,1
9043,74,1
9043,12201,1
9043,1084,1
9044,3813,0
9044,8062,0
9044,1955,0
9044,1127,0
9044,3517,0
9044,4023,0
9044,3003,0
9044,943,0
9044,7928,0
9044,8013,0
9045,691,0
9045,1637,0
9045,15776,0
9045,14972,0
9045,12945,0
9045,8090,0
9045,1598,0
9045,9864,0
9045,14887,0
9045,10963,0
9046,13751,2
9046,2751,1
9046,17105,0
9046,9098,0
9046,2162,0
9046,5404,0
9046,1342,0
9046,2016,0
9046,2946,0
9046,5901,0
9047,9827,0
9047,4825,0
9047,12917,0
9047,6373,0
9047,10030,0
9047,14823,0
9047,2136,0
9047,16930,0
9047,14575,0
9047,14087,0
9048,2280,0
9048,11747,0
9048,14813,0
9048,15588,0
9048,6688,0
9048,13435,0
9048,13632,0
9048,14516,0
9048,13478,0
9048,10395,0
9049,5322,2
9049,6701,1
9049,6814,1
9049,3270,1
9049,5828,1
9049,3765,0
9049,11727,0
9049,72,0
9049,14304,0
9049,597,0
905,1151,13
905,1130,9
905,292,7
905,162,6
905,1087,6
905,443,4
905,1017,3
905,2699,3
905,121,2
905,147,2
905,137,2
905,1164,2
905,978,2
905,1135,2
905,595,2
905,1653,2
905,96,1
905,473,1
905,1136,1
905,1871,1
905,1543,1
905,1522,1
905,3315,1
905,1286,1
905,2361,1
905,1306,1
905,1248,1
905,5574,1
905,4315,1
905,5028,1
905,6270,1
905,1543,1
905,1522,1
905,3315,1
905,1286,1
905,2361,1
905,1306,1
905,1248,1
905,5574,1
905,4315,1
905,5028,1
9050,1490,0
9050,1486,0
9050,1484,0
9050,1485,0
9050,1492,0
9050,1491,0
9050,1493,0
9050,5069,0
9050,8305,0
9050,2187,0
9051,9010,16
9051,7376,8
9051,8193,4
9051,7011,4
9051,6149,3
9051,5421,2
9051,4472,2
9051,9873,2
9051,6147,1
9051,8535,1
9051,5368,1
9051,7018,1
9051,1068,1
9051,12550,1
9051,9010,16
9051,7376,8
9051,8193,4
9051,7011,4
9051,6149,3
9051,5421,2
9051,4472,2
9051,9873,2
9051,6147,1
9051,8535,1
9052,73,3
9052,8329,2
9052,1059,1
9052,6012,1
9052,646,1
9052,12199,1
9052,13300,0
9052,5791,0
9052,6397,0
9052,1045,0
9053,7867,1
9053,16038,1
9053,4187,0
9053,1936,0
9053,14388,0
9053,14402,0
9053,15258,0
9053,13215,0
9053,11510,0
9053,14645,0
9054,5835,0
9054,5356,0
9054,10483,0
9054,4547,0
9054,4612,0
9054,4613,0
9054,14233,0
9054,5360,0
9054,5359,0
9054,4592,0
9055,5356,0
9055,9054,0
9055,4612,0
9055,6409,0
9055,16551,0
9055,14830,0
9055,14233,0
9055,5835,0
9055,5359,0
9055,4592,0
9056,4612,0
9056,7472,0
9056,8618,0
9056,5835,0
9056,5359,0
9056,11167,0
9056,3037,0
9056,3038,0
9056,3036,0
9056,3035,0
9057,11195,0
9057,11553,0
9057,7510,0
9057,7748,0
9057,7426,0
9057,5433,0
9057,17134,0
9057,7465,0
9057,8671,0
9057,5961,0
9058,7440,0
9058,8173,0
9058,8171,0
9058,4227,0
9058,4658,0
9058,10133,0
9058,3843,0
9058,8172,0
9058,8174,0
9058,2260,0
9059,6217,0
9059,8286,0
9059,9353,0
9059,7428,0
9059,4724,0
9059,11261,0
9059,8908,0
9059,1062,0
9059,3902,0
9059,7919,0
906,2472,2
906,414,1
906,146,1
906,25,1
906,10,1
906,2357,1
906,1525,1
906,13722,1
906,13087,0
906,3711,0
9060,6217,0
9060,8286,0
9060,9353,0
9060,7428,0
9060,4724,0
9060,11261,0
9060,8908,0
9060,1062,0
9060,3902,0
9060,7919,0
9061,7280,0
9061,9515,0
9061,3902,0
9061,10566,0
9061,4434,0
9061,6217,0
9061,8286,0
9061,9353,0
9061,7428,0
9061,10972,0
9062,6217,0
9062,8286,0
9062,9353,0
9062,7428,0
9062,4724,0
9062,11261,0
9062,8908,0
9062,1062,0
9062,3902,0
9062,7919,0
9063,9660,0
9063,5364,0
9063,15756,0
9063,13884,0
9063,5082,0
9063,4698,0
9063,7149,0
9063,4590,0
9063,4424,0
9063,7911,0
9064,16495,0
9064,13839,0
9064,12748,0
9064,17028,0
9064,15190,0
9064,8471,0
9064,6462,0
9064,5392,0
9064,5317,0
9064,4639,0
9065,8505,0
9065,5240,0
9065,3763,0
9065,4170,0
9065,2611,0
9065,13319,0
9065,14361,0
9065,3686,0
9065,1184,0
9065,1191,0
9067,8645,3
9067,3275,3
9067,8483,3
9067,3829,2
9067,8966,2
9067,1663,1
9067,8960,1
9067,6035,1
9067,2063,1
9067,2289,1
9067,8329,1
9067,8591,1
9067,7713,1
9067,1371,1
9067,8645,3
9067,3275,3
9067,8483,3
9067,3829,2
9067,8966,2
9067,1663,1
9067,8960,1
9067,6035,1
9067,2063,1
9067,2289,1
9068,6805,21
9068,6148,16
9068,7639,7
9068,12061,4
9068,12591,3
9068,8115,2
9068,3752,2
9068,5958,1
9068,5206,1
9068,1315,1
9068,12915,1
9068,4320,1
9068,6737,1
9068,10119,1
9068,7727,1
9068,6805,21
9068,6148,16
9068,7639,7
9068,12061,4
9068,12591,3
9068,8115,2
9068,3752,2
9068,5958,1
9068,5206,1
9068,1315,1
9069,15236,0
9069,7514,0
9069,14874,0
9069,15258,0
9069,5167,0
9069,13215,0
9069,15251,0
9069,1997,0
9069,16667,0
9069,11502,0
907,5519,0
907,7932,0
907,5086,0
907,2974,0
907,6460,0
907,13056,0
907,5024,0
907,3618,0
907,822,0
907,2702,0
9070,484,1
9070,6156,0
9070,11609,0
9070,12873,0
9070,7453,0
9070,12146,0
9070,16713,0
9070,14481,0
9070,14897,0
9070,6269,0
9071,7940,0
9071,1005,0
9071,4929,0
9071,4768,0
9071,1277,0
9071,724,0
9071,3133,0
9071,27,0
9071,6967,0
9071,13973,0
9072,14067,0
9072,17044,0
9072,1756,0
9072,3743,0
9072,1800,0
9072,16646,0
9072,1815,0
9072,3746,0
9072,3744,0
9072,4116,0
9073,16833,0
9073,16993,0
9073,16973,0
9073,12387,0
9073,10389,0
9073,13875,0
9073,16599,0
9073,11453,0
9073,11450,0
9073,11452,0
9074,8824,2
9074,7482,1
9074,9506,0
9074,14782,0
9074,9341,0
9074,6448,0
9074,6774,0
9074,8949,0
9074,12293,0
9074,13927,0
9075,2449,0
9075,10361,0
9075,13106,0
9075,15258,0
9075,8418,0
9075,13215,0
9075,11903,0
9075,11904,0
9075,14454,0
9075,15319,0
9076,6630,0
9076,8946,0
9076,11965,0
9076,6808,0
9076,9303,0
9076,6337,0
9076,6338,0
9076,5549,0
9076,5692,0
9076,1129,0
9077,15242,0
9077,2092,0
9077,10078,0
9077,8091,0
9077,14085,0
9077,7047,0
9077,10136,0
9077,12374,0
9077,2076,0
9077,7264,0
9078,12358,0
9078,17105,0
9078,9098,0
9078,9539,0
9078,14123,0
9078,12799,0
9078,9499,0
9078,7026,0
9078,7028,0
9078,7526,0
9079,5701,3
9079,2705,1
9079,7590,1
9079,128,1
9079,6039,1
9079,7591,1
9079,8595,0
9079,17178,0
9079,16029,0
9079,10247,0
908,149,1
908,276,1
908,935,1
908,1147,1
908,296,1
908,3155,0
908,785,0
908,271,0
908,466,0
908,1356,0
9080,14835,0
9080,13765,0
9080,4109,0
9080,14924,0
9080,955,0
9080,16834,0
9080,15188,0
9080,15186,0
9080,15187,0
9080,9697,0
9081,8461,0
9081,8752,0
9081,14656,0
9081,15277,0
9081,15587,0
9081,10886,0
9081,11586,0
9081,10210,0
9081,11588,0
9081,12491,0
9082,9779,0
9082,8965,0
9082,7929,0
9082,2956,0
9082,9095,0
9082,5099,0
9082,3821,0
9082,3321,0
9082,10729,0
9082,330,0
9083,8953,0
9083,15023,0
9083,15548,0
9083,4678,0
9083,11705,0
9083,6569,0
9083,4075,0
9083,8663,0
9083,8664,0
9083,5938,0
9084,14034,0
9084,14035,0
9084,14033,0
9084,10122,0
9084,15608,0
9084,3816,0
9084,3817,0
9084,10609,0
9084,10125,0
9084,9655,0
9085,12183,0
9085,10608,0
9085,12471,0
9085,11489,0
9085,12650,0
9085,7876,0
9085,11106,0
9085,14034,0
9085,14035,0
9085,14033,0
9086,8708,0
9086,3195,0
9086,8400,0
9086,11371,0
9086,11370,0
9086,16917,0
9086,11369,0
9086,11368,0
9086,13308,0
9086,10677,0
9087,8708,0
9087,16794,0
9087,16882,0
9087,3428,0
9087,3195,0
9087,11741,0
9087,9019,0
9087,11369,0
9087,11368,0
9087,11371,0
9088,5280,0
9088,4541,0
9088,11908,0
9088,14467,0
9088,14466,0
9088,11190,0
9088,10973,0
9088,10956,0
9088,16696,0
9088,10824,0
9089,9201,0
9089,4615,0
9089,14696,0
9089,2959,0
9089,10962,0
9089,15254,0
9089,14763,0
9089,14581,0
9089,14583,0
9089,6931,0
909,1581,1
909,2525,0
909,4375,0
909,2201,0
909,11736,0
909,15964,0
909,16282,0
909,1776,0
909,13566,0
909,13567,0
9091,9441,1
9091,2350,0
9091,6800,0
9091,15806,0
9091,15805,0
9091,15471,0
9091,1428,0
9091,10157,0
9091,1427,0
9091,2839,0
9092,9394,0
9092,16065,0
9092,9478,0
9092,8283,0
9092,5748,0
9092,14608,0
9092,10120,0
9093,4073,0
9093,3766,0
9093,7005,0
9093,5275,0
9093,9369,0
9093,1856,0
9093,3537,0
9093,1820,0
9093,2514,0
9093,4181,0
9094,5647,0
9094,15526,0
9094,4836,0
9094,6110,0
9094,11839,0
9094,11833,0
9094,15567,0
9094,14493,0
9094,11884,0
9094,15318,0
9095,9082,0
9095,17146,0
9095,10822,0
9095,15148,0
9095,16737,0
9095,16738,0
9095,16739,0
9095,9912,0
9095,9779,0
9095,8965,0
9096,3372,1
9096,6471,1
9096,8994,1
9096,8273,1
9096,973,1
9096,9043,1
9096,10314,0
9096,3992,0
9096,2557,0
9096,9393,0
9097,3318,0
9097,11098,0
9097,11097,0
9097,4210,0
9097,8674,0
9097,12768,0
9097,14546,0
9097,9169,0
9097,9319,0
9097,10405,0
9098,17105,0
9098,9046,0
9098,2162,0
9098,5404,0
9098,1342,0
9098,2016,0
9098,2946,0
9098,5901,0
9098,12358,0
9098,2032,0
9099,13349,0
9099,9513,0
9099,6546,0
9099,11088,0
9099,6212,0
9099,8962,0
9099,13625,0
9099,14677,0
9099,13213,0
9099,14262,0
91,28,1
91,45,1
91,130,1
91,163,1
91,204,1
91,231,1
91,282,1
91,460,1
91,2549,0
91,2495,0
910,8,3
910,3477,3
910,773,2
910,32,2
910,411,2
910,90,1
910,100,1
910,165,1
910,693,1
910,641,1
9100,9113,0
9100,9111,0
9100,9112,0
9100,9102,0
9100,9121,0
9100,9108,0
9100,9119,0
9100,9103,0
9100,9120,0
9100,9107,0
9101,3317,1
9101,2279,1
9101,4321,0
9101,9611,0
9101,9443,0
9101,8355,0
9101,8377,0
9101,4288,0
9101,6616,0
9101,12974,0
9102,9113,0
9102,9111,0
9102,9112,0
9102,9100,0
9102,9121,0
9102,9108,0
9102,9119,0
9102,9103,0
9102,9120,0
9102,9107,0
9103,9113,0
9103,9111,0
9103,9112,0
9103,9100,0
9103,9102,0
9103,9121,0
9103,9108,0
9103,9119,0
9103,9120,0
9103,9107,0
9104,9113,0
9104,9111,0
9104,9112,0
9104,9100,0
9104,9102,0
9104,9121,0
9104,9108,0
9104,9119,0
9104,9103,0
9104,9120,0
9105,5280,0
9105,15997,0
9105,11446,0
9105,11424,0
9105,11447,0
9105,11433,0
9105,11432,0
9105,11444,0
9105,12764,0
9105,11438,0
9106,15997,0
9106,11446,0
9106,11424,0
9106,11432,0
9106,11444,0
9106,12764,0
9106,11438,0
9106,11430,0
9106,11437,0
9106,11429,0
9107,9113,0
9107,9111,0
9107,9112,0
9107,9100,0
9107,9102,0
9107,9121,0
9107,9119,0
9107,9103,0
9107,9120,0
9107,9104,0
9108,9113,0
9108,9111,0
9108,9112,0
9108,9100,0
9108,9102,0
9108,9121,0
9108,9119,0
9108,9103,0
9108,9120,0
9108,9104,0
911,256,1
9110,3184,0
9110,8942,0
9110,148,0
9110,6450,0
9110,5987,0
9110,1037,0
9110,3338,0
9110,11388,0
9110,12591,0
9110,5447,0
9111,9113,0
9111,9112,0
9111,9100,0
9111,9102,0
9111,9121,0
9111,9108,0
9111,9119,0
9111,9103,0
9111,9120,0
9111,9107,0
9112,9111,0
9112,9100,0
9112,9102,0
9112,9121,0
9112,9108,0
9112,9119,0
9112,9103,0
9112,9120,0
9112,9107,0
9112,9104,0
9113,9111,0
9113,9100,0
9113,9102,0
9113,9121,0
9113,9108,0
9113,9119,0
9113,9103,0
9113,9120,0
9113,9107,0
9113,9104,0
9114,5946,0
9114,10390,0
9114,6065,0
9114,8470,0
9114,3623,0
9114,6211,0
9114,13168,0
9114,8452,0
9114,8076,0
9114,10734,0
9115,15524,0
9115,15229,0
9115,9031,0
9115,6888,0
9115,6501,0
9115,2077,0
9115,8302,0
9115,7011,0
9115,3431,0
9115,3113,0
9117,4346,0
9117,5008,0
9117,16999,0
9117,5200,0
9117,10069,0
9117,1026,0
9117,5190,0
9117,9673,0
9117,303,0
9117,7260,0
9118,9113,0
9118,9111,0
9118,9112,0
9118,9100,0
9118,9102,0
9118,9121,0
9118,9108,0
9118,9119,0
9118,9103,0
9118,9120,0
9119,9113,0
9119,9111,0
9119,9112,0
9119,9100,0
9119,9102,0
9119,9121,0
9119,9108,0
9119,9103,0
9119,9107,0
9119,9104,0
912,54,2
912,1112,1
912,1569,0
912,9429,0
912,12616,0
912,2009,0
912,1501,0
912,10246,0
912,1505,0
912,1500,0
9120,9113,0
9120,9111,0
9120,9112,0
9120,9100,0
9120,9102,0
9120,9121,0
9120,9108,0
9120,9103,0
9120,9107,0
9120,9104,0
9121,9113,0
9121,9111,0
9121,9112,0
9121,9100,0
9121,9102,0
9121,9108,0
9121,9119,0
9121,9103,0
9121,9120,0
9121,9107,0
9122,4310,0
9122,5569,0
9122,4361,0
9122,13953,0
9122,7413,0
9122,1567,0
9122,134,0
9122,13300,0
9122,5791,0
9122,1750,0
9123,9727,1
9123,15930,0
9123,15970,0
9123,12755,0
9123,10795,0
9123,14301,0
9123,12756,0
9123,13710,0
9123,12754,0
9124,1275,0
9124,10116,0
9124,1359,0
9124,6150,0
9124,976,0
9124,322,0
9124,112,0
9124,2546,0
9124,16035,0
9124,12376,0
9125,10248,0
9125,10090,0
9125,10089,0
9125,2994,0
9125,6907,0
9125,4751,0
9125,7928,0
9125,8013,0
9125,14061,0
9125,5288,0
9126,16149,0
9126,3844,0
9126,2647,0
9126,2874,0
9126,11365,0
9126,7277,0
9126,15096,0
9126,2802,0
9126,2801,0
9126,14520,0
9127,13713,0
9127,9367,0
9127,11008,0
9127,4578,0
9127,7412,0
9127,7677,0
9127,2883,0
9127,17020,0
9127,11876,0
9127,14685,0
9128,13584,0
9128,13991,0
9128,14670,0
9128,14543,0
9128,16375,0
9128,15571,0
9128,13391,0
9128,12669,0
9128,14544,0
9128,15866,0
9129,2653,0
9129,2912,0
9129,4329,0
9129,7125,0
9129,1715,0
9129,9559,0
9129,3519,0
9129,4341,0
9129,1330,0
9129,3460,0
913,2009,0
913,1501,0
913,1505,0
913,1500,0
913,9429,0
913,12616,0
913,10951,0
913,11891,0
913,1569,0
913,10246,0
9131,9302,0
9131,9301,0
9131,6557,0
9131,12034,0
9131,8455,0
9131,6525,0
9131,6586,0
9131,8456,0
9131,9243,0
9131,14111,0
9132,3727,0
9132,13869,0
9132,16093,0
9132,3165,0
9132,11031,0
9132,1363,0
9132,8135,0
9132,5795,0
9132,169,0
9132,1741,0
9133,14188,3
9133,9372,2
9133,8909,1
9133,8500,1
9133,13623,1
9133,16289,0
9133,11548,0
9133,13871,0
9133,15695,0
9133,9741,0
9134,9677,0
9134,10020,0
9134,1446,0
9134,8258,0
9134,14776,0
9134,11906,0
9134,9743,0
9134,9788,0
9134,12500,0
9134,13529,0
9135,11690,0
9135,16663,0
9135,10629,0
9135,10633,0
9135,13763,0
9135,14176,0
9135,15597,0
9135,10631,0
9135,8957,0
9135,10628,0
9136,6245,1
9136,4946,1
9136,14515,0
9136,8344,0
9136,7819,0
9136,882,0
9136,5951,0
9136,562,0
9136,8535,0
9136,15940,0
9137,10119,5
9137,13086,3
9137,13573,2
9137,5658,1
9137,3512,1
9137,1286,0
9137,8246,0
9137,1789,0
9137,3021,0
9137,2700,0
9138,15429,0
9138,10610,0
9138,11655,0
9138,10938,0
9138,10920,0
9138,11996,0
9138,16801,0
9138,11277,0
9138,10217,0
9138,15960,0
9139,16021,0
9139,9188,0
9139,9452,0
9139,8211,0
9139,8156,0
9139,14779,0
9139,9519,0
9139,14679,0
9139,16432,0
9139,9434,0
914,9429,0
914,12616,0
914,1569,0
914,10246,0
914,2009,0
914,1501,0
914,7197,0
914,12835,0
914,1505,0
914,1500,0
9140,2499,0
9140,553,0
9140,3140,0
9140,2888,0
9140,749,0
9140,2491,0
9140,672,0
9140,537,0
9140,1197,0
9140,2600,0
9142,9247,0
9142,4280,0
9142,4253,0
9142,9348,0
9142,16506,0
9142,1612,0
9142,12726,0
9142,15293,0
9142,12727,0
9142,9933,0
9143,7316,0
9143,846,0
9143,6363,0
9143,11115,0
9143,5661,0
9143,3202,0
9143,7281,0
9143,2420,0
9143,428,0
9143,5209,0
9144,11115,0
9144,428,0
9144,5209,0
9144,225,0
9144,12891,0
9144,12073,0
9144,2607,0
9144,11121,0
9144,94,0
9144,8694,0
9145,11115,0
9145,428,0
9145,5209,0
9145,225,0
9145,12891,0
9145,12073,0
9145,2607,0
9145,11121,0
9145,94,0
9145,8694,0
9146,12726,0
9146,15293,0
9146,12727,0
9146,14424,0
9146,8146,0
9146,9348,0
9146,16071,0
9146,9933,0
9146,16215,0
9146,9318,0
9147,3640,0
9147,1388,0
9147,13884,0
9147,9004,0
9147,9656,0
9147,6012,0
9147,1801,0
9147,1943,0
9147,873,0
9147,57,0
9148,3640,0
9148,1388,0
9148,13884,0
9148,9004,0
9148,9656,0
9148,6012,0
9148,1801,0
9148,1943,0
9148,873,0
9148,57,0
9149,3640,0
9149,1388,0
9149,13884,0
9149,6012,0
9149,1943,0
9149,873,0
9149,57,0
9149,8554,0
9149,9004,0
9149,1562,0
915,9429,0
915,12616,0
915,1569,0
915,10246,0
915,2009,0
915,1501,0
915,7197,0
915,12835,0
915,1505,0
915,1500,0
9150,3640,0
9150,1388,0
9150,13884,0
9150,6012,0
9150,1943,0
9150,873,0
9150,57,0
9150,8554,0
9150,9004,0
9150,1562,0
9151,1122,1
9151,3640,0
9151,1388,0
9151,13884,0
9151,9004,0
9151,9656,0
9151,6012,0
9151,1801,0
9151,1943,0
9151,873,0
9152,13603,0
9152,8511,0
9152,8746,0
9152,4302,0
9152,9572,0
9152,9571,0
9152,11993,0
9152,11994,0
9152,11944,0
9152,11860,0
9153,10327,0
9153,14413,0
9153,15099,0
9153,13439,0
9153,9206,0
9153,6498,0
9153,8554,0
9153,14343,0
9153,7607,0
9153,14264,0
9154,19,1
9154,5134,0
9154,4687,0
9154,6518,0
9154,7410,0
9154,5769,0
9154,3343,0
9154,5768,0
9154,2999,0
9154,16529,0
9156,9492,0
9156,9928,0
9156,6749,0
9156,8605,0
9156,3474,0
9156,9289,0
9156,3030,0
9156,2995,0
9156,9811,0
9156,6900,0
9157,11099,0
9157,11046,0
9157,11052,0
9157,11048,0
9157,11049,0
9157,11050,0
9157,15635,0
9157,1900,0
9157,15637,0
9157,11343,0
9158,10013,0
9158,3409,0
9158,11941,0
9158,2705,0
9158,12278,0
9158,11839,0
9158,11833,0
9158,2183,0
9158,7938,0
9158,311,0
9159,12000,0
9159,10249,0
9159,11553,0
9159,11040,0
9159,11039,0
9159,8671,0
9159,7510,0
9159,7429,0
9159,12461,0
9159,10496,0
916,9429,0
916,12616,0
916,1569,0
916,10246,0
916,2009,0
916,1501,0
916,948,0
916,7197,0
916,12835,0
916,1505,0
9160,9163,0
9160,10492,0
9160,8781,0
9160,12575,0
9160,6939,0
9160,10653,0
9160,12640,0
9160,8814,0
9160,7917,0
9160,6947,0
9161,1325,1
9161,8046,1
9161,5325,1
9161,8505,0
9161,12614,0
9161,12613,0
9161,12355,0
9161,2575,0
9161,3612,0
9161,1209,0
9162,3477,4
9162,7458,2
9162,1048,2
9162,991,2
9162,15861,1
9162,11288,1
9162,862,0
9162,7989,0
9162,2905,0
9162,14754,0
9163,6939,0
9163,10653,0
9163,8814,0
9163,6947,0
9163,7917,0
9163,7224,0
9163,8781,0
9163,9160,0
9163,8711,0
9163,8786,0
9164,14021,0
9164,11028,0
9164,15847,0
9164,7807,0
9164,6990,0
9164,13504,0
9164,13897,0
9164,14479,0
9164,10611,0
9164,5632,0
9165,14280,0
9165,15468,0
9165,14277,0
9165,13033,0
9165,8626,0
9165,16308,0
9165,8288,0
9165,8107,0
9165,5566,0
9165,16255,0
9166,10866,0
9166,13298,0
9166,10876,0
9166,9917,0
9166,11260,0
9166,10504,0
9166,9968,0
9166,14792,0
9166,12258,0
9166,12253,0
9167,160,3
9167,7884,3
9167,9371,3
9167,8340,2
9167,7867,2
9167,7713,1
9167,3475,1
9167,9617,1
9167,6149,1
9167,264,1
9167,6188,1
9167,2960,1
9167,12843,1
9167,7623,1
9167,160,3
9167,7884,3
9167,9371,3
9167,8340,2
9167,7867,2
9167,7713,1
9167,3475,1
9167,9617,1
9167,6149,1
9167,264,1
9168,4369,0
9168,10691,0
9168,10587,0
9168,6988,0
9168,8269,0
9168,12876,0
9168,15849,0
9168,15848,0
9168,683,0
9168,629,0
9169,10579,0
9169,12183,0
9169,11137,0
9169,13930,0
9169,11059,0
9169,10919,0
9169,11051,0
9169,4219,0
9169,11098,0
9169,9567,0
917,9429,0
917,12616,0
917,1569,0
917,10246,0
917,2009,0
917,1501,0
917,7197,0
917,12835,0
